CustomerID,Name,Age,Address,City,State,ZipCode,VerizonPlan,AmazonPrimeStatus,DeviceMake,DeviceModel,AcceptedOffer,VerizonDataUsageGB,AmazonRegularPurchases,AmazonOfferPurchases,PeakStreamingHour,PeakStreamingDay,AmazonPrimeVideoHours
675581,Jessica Robinson,34,731 Joseph Lock,Chicago,CA,13461,Basic,No,Google,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount",21.54,1,3,21:55,Sunday,35.34
178781,Stephen Bryant,67,772 Heather Views,Columbus,GA,29147,Standard,Yes,Google,P40 Pro,Free upgrade to the next Verizon plan tier for 3 months,45.73,5,0,02:59,Monday,38.55
291475,Jeffrey Johnson,68,36280 Allen Ridges Suite 436,San Diego,TX,2167,Premium,No,Apple,Pixel 6,"First purchase: Buy two phones, one on us",27.53,9,0,05:18,Sunday,24.91
260196,Michael Saunders,34,479 Samantha Viaduct,Cleveland,OH,59254,Standard,Yes,Huawei,iPhone 13,Buy a tablet: 30% off on us,13.04,16,2,09:09,Monday,35.94
326507,Jeremy Beard,31,8975 Hannah Trafficway Suite 590,Fort Worth,OH,34015,Basic,No,Huawei,OnePlus 9,"First purchase: Buy two phones, one on us",3.18,2,2,02:59,Thursday,38.58
406063,Steven Pearson,26,2718 Morgan Roads Suite 988,Chicago,FL,6960,Basic,Yes,Apple,iPhone 13,"First purchase: Buy two phones, one on us",25.98,11,9,12:00,Thursday,41.63
864121,Aaron Hernandez,57,40228 Robyn Courts,Dallas,IN,20633,Premium,Yes,Apple,OnePlus 9,Buy a tablet: 30% off on us,40.6,15,5,01:43,Monday,22.67
876665,Katherine Savage,19,834 Lindsay Key,Indianapolis,FL,44711,Basic,No,Google,Galaxy S21,"First purchase: Buy two phones, one on us",45.55,0,6,19:17,Sunday,7.57
790607,Patricia Jenkins,62,079 Elizabeth Mission,Indianapolis,AZ,90489,Premium,Yes,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",12.1,13,8,17:10,Monday,30.15
221172,Jennifer Shea,42,47548 David Ways Suite 023,San Antonio,OH,86987,Standard,No,Google,Galaxy S21,"First purchase: Buy two phones, one on us",25.98,15,4,03:11,Saturday,18.74
456902,Rhonda Newman DDS,56,960 Smith Place,Los Angeles,GA,96079,Premium,Yes,Apple,iPhone 13,"First purchase: Buy two phones, one on us",32.02,3,6,10:50,Thursday,39.74
584963,Jamie Gardner,26,97752 Jeanette Plains Apt. 774,Indianapolis,MA,64307,Premium,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us",38.63,5,3,15:42,Sunday,15.86
555968,Hannah Dunn,39,35451 Antonio Path Apt. 653,Austin,AZ,84307,Basic,Yes,Google,P40 Pro,Buy a tablet: 30% off on us,30.48,15,8,12:01,Sunday,18.67
418717,Jorge Wyatt,60,2966 Mike Manors,Chicago,IL,40465,Basic,Yes,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us",6.79,4,8,07:55,Monday,37.76
159101,David Combs,63,44881 Ellis Knolls,Atlanta,MN,26623,Premium,No,Google,OnePlus 9,Buy a tablet: 30% off on us,27.29,7,7,15:10,Thursday,23.02
595972,Shane Ross,21,633 Robert Lakes,Cleveland,OH,35042,Basic,Yes,Samsung,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount",30.59,13,1,13:12,Saturday,21.56
388790,Jennifer Deleon,43,75802 Marc Heights Suite 645,Dallas,AZ,78978,Basic,Yes,Google,iPhone 13,Buy a tablet: 30% off on us,39.93,1,8,08:46,Thursday,32.26
990617,Debra Stewart,46,7898 Charles Walks Apt. 493,Seattle,FL,59929,Basic,Yes,Apple,Galaxy S21,Free upgrade to the next Verizon plan tier for 3 months,7.22,9,7,02:36,Thursday,47.8
647337,David Herrera,62,5472 Smith Ville Suite 487,Los Angeles,DC,19036,Premium,Yes,Huawei,iPhone 13,Buy a tablet: 30% off on us,40.69,17,1,12:07,Tuesday,17.51
834965,Dana Lopez,51,83553 Hoffman Well,San Diego,NV,52987,Basic,Yes,Huawei,iPhone 13,"First purchase: Buy two phones, one on us",28.1,17,1,18:58,Monday,16.22
460260,Nicole Hale,40,482 Walter Mountain Suite 423,Kansas City,NV,21764,Premium,Yes,Apple,iPhone 13,Free upgrade to the next Verizon plan tier for 3 months,4.41,7,4,05:47,Thursday,4.86
983811,Nicole Price,54,181 Marshall Estates Apt. 399,Atlanta,FL,60589,Basic,No,Samsung,P40 Pro,20% off Amazon Prime subscription,41.86,2,6,06:43,Monday,38.66
692673,Tyler Garcia,28,1394 Mark Rest,Nashville,GA,7740,Standard,No,Apple,P40 Pro,Buy a tablet: 30% off on us,24.27,17,8,04:32,Monday,11.47
750419,Aaron Watson,23,36370 Schmidt Drive,Cleveland,OH,87214,Basic,No,Google,OnePlus 9,"First purchase: Buy two phones, one on us",15.49,5,2,15:08,Thursday,40.12
533374,Kimberly Long,35,114 Nicholas Burg,Orlando,FL,34070,Basic,Yes,Apple,Galaxy S21,"First purchase: Buy two phones, one on us",2.34,18,0,20:55,Thursday,6.63
820777,Catherine Wilson,38,62509 Robert Pine Apt. 814,Columbus,TN,24858,Premium,No,Apple,Pixel 6,Buy a tablet: 30% off on us,6.33,2,0,13:43,Wednesday,35.21
647577,Tonya Stewart,59,43017 Ryan Mountain,Phoenix,TX,56550,Premium,Yes,Samsung,Pixel 6,"First purchase: Buy two phones, one on us",43.62,12,1,17:03,Friday,28.74
472370,Anna Reyes,53,520 Calderon Junctions Apt. 928,Los Angeles,NY,38905,Basic,Yes,Google,Pixel 6,"First purchase: Buy two phones, one on us",8.54,6,9,04:18,Wednesday,38.97
987225,Marcus Levine,58,917 Donald Corner Apt. 839,Seattle,MA,63943,Standard,Yes,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",44.46,11,8,17:45,Wednesday,3.36
371967,Brittany White,55,03781 Davila Viaduct Suite 593,Phoenix,GA,8697,Basic,Yes,OnePlus,P40 Pro,"Buy one accessory, get another 50% off",34.95,14,3,05:46,Monday,31.23
291232,John Martinez,51,74276 Paige Circles Suite 688,Denver,TX,71563,Basic,No,Huawei,Galaxy S21,"First purchase: Buy two phones, one on us",26.11,1,6,05:40,Wednesday,6.28
404119,Erika Porter,34,89627 Davis Islands Apt. 889,Columbus,TX,99238,Standard,Yes,Apple,iPhone 13,"First purchase: Buy two phones, one on us",2.68,11,8,13:25,Sunday,18.67
109540,Debra Griffin,54,148 Brown Plain,Houston,FL,84889,Premium,No,Huawei,P40 Pro,"First purchase: Buy two phones, one on us",30.89,2,3,13:13,Thursday,7.32
640652,Miguel Wilson,42,449 Nelson Hills Suite 355,Denver,CA,54488,Basic,Yes,Samsung,P40 Pro,"First purchase: Buy two phones, one on us",5.64,6,8,19:16,Sunday,27.19
497827,Sarah Simpson,55,64883 Jessica Port,Fort Worth,MI,92265,Premium,No,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us",38.4,12,7,03:41,Saturday,39.52
651951,Shawn Fuentes,29,939 Warner Mission Suite 046,Seattle,MN,7025,Premium,No,Apple,Galaxy S21,"First purchase: Buy two phones, one on us",17.6,7,0,12:03,Monday,4.6
151991,Mark Estes,40,647 Harris Burg Suite 190,Minneapolis,NY,44287,Standard,No,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us",6.91,15,1,02:31,Monday,39.12
288751,Lisa Terrell,59,7107 Patrick Crossing Suite 918,San Diego,DC,42087,Standard,No,Samsung,iPhone 13,Buy a tablet: 30% off on us,49.05,5,5,18:02,Sunday,43.34
466326,Tony Rosales,39,88611 Miller Land,Indianapolis,FL,66739,Premium,No,Apple,OnePlus 9,Buy a tablet: 30% off on us,26.27,18,1,10:58,Tuesday,43.12
786337,Sandra Caldwell,38,3608 Danielle Plaza Apt. 075,Boston,TN,77021,Basic,No,Samsung,Galaxy S21,"Buy one accessory, get another 50% off",22.42,1,6,23:39,Thursday,17.4
718992,Denise Mills,44,287 Moore Keys,Columbus,TN,34588,Premium,Yes,Apple,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount",23.85,9,4,04:17,Tuesday,9.78
149115,Bryan Hughes,48,038 Perkins Walks,Cincinnati,CA,93717,Basic,No,Apple,iPhone 13,Buy a tablet: 30% off on us,29.51,10,4,00:35,Monday,46.62
453151,Sarah Pearson,23,191 Michelle Road Apt. 619,Fort Worth,MO,3757,Basic,Yes,Google,OnePlus 9,Buy a tablet: 30% off on us,30.77,13,7,09:19,Thursday,12.73
843583,Melissa Gibson,44,139 Vaughan Creek Suite 328,Charlotte,OH,81559,Standard,No,Huawei,Pixel 6,20% off Amazon Prime subscription,42.14,5,5,15:52,Monday,8.38
291962,Megan Thomas,57,19645 Griffin Pike,Atlanta,TX,76167,Basic,Yes,Samsung,OnePlus 9,"First purchase: Buy two phones, one on us",32.27,3,8,23:56,Wednesday,40.69
821747,Angela Ellison,51,03611 Michelle Point Apt. 299,Minneapolis,TX,42771,Basic,No,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us",47.22,13,5,01:46,Friday,38.03
249143,Michael Montgomery,29,3848 Steven Park Apt. 026,Fort Worth,CA,4056,Premium,No,Google,iPhone 13,20% off Amazon Prime subscription,13.51,8,4,23:23,Wednesday,44.99
814635,Dr. David Hernandez Jr.,62,577 Jordan Run Suite 870,Minneapolis,MI,32820,Standard,Yes,Google,Galaxy S21,Buy a tablet: 30% off on us,39.91,10,5,11:28,Saturday,41.99
636226,Brian Jones,24,2358 Jeffrey Cape Apt. 740,Seattle,DC,88841,Basic,No,Google,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount",39.55,14,7,09:09,Wednesday,27.72
453824,Terry Rojas,27,611 John Junctions Apt. 017,Denver,DC,91134,Basic,No,OnePlus,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount",23.49,0,0,20:27,Monday,21.0
104000,Emily Miles,62,748 Juan Knolls Suite 094,Atlanta,CA,25755,Standard,No,OnePlus,Galaxy S21,Buy a tablet: 30% off on us,37.82,12,0,16:42,Friday,0.68
825948,Karen Garner,34,853 Hall Ridge Suite 450,Kansas City,CA,18241,Premium,Yes,OnePlus,Galaxy S21,Free upgrade to the next Verizon plan tier for 3 months,20.67,3,8,06:29,Tuesday,4.12
987474,Andrea Hamilton,43,1471 Lydia Falls Suite 703,Denver,IN,8087,Standard,No,Apple,P40 Pro,Buy a tablet: 30% off on us,7.41,9,5,18:24,Sunday,3.74
455754,Curtis Gross,38,858 Moore Tunnel,Orlando,CA,6376,Standard,Yes,Samsung,Pixel 6,"First purchase: Buy two phones, one on us",27.35,7,0,06:11,Thursday,29.27
351492,Sarah Parker,45,0700 Wilson Flats Apt. 298,Houston,CA,51066,Basic,No,Huawei,Galaxy S21,Buy a tablet: 30% off on us,29.24,14,9,07:05,Thursday,38.99
990123,Stacy Krause,63,1201 David Brook,Fort Worth,NY,40500,Basic,No,Apple,Galaxy S21,Buy a tablet: 30% off on us,10.36,15,9,15:05,Thursday,41.1
599522,Keith Haley,19,86803 Kathleen Pike,Las Vegas,TX,51778,Premium,Yes,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us",39.96,2,6,19:18,Friday,17.72
591072,Dominique Rodriguez,60,5479 Jones Burg Suite 395,Denver,GA,53206,Basic,No,Samsung,iPhone 13,"First purchase: Buy two phones, one on us",13.27,4,8,16:11,Tuesday,1.01
138304,Emily Newton,18,257 Michael Inlet Suite 829,Houston,AZ,65742,Basic,No,Google,P40 Pro,Buy a tablet: 30% off on us,8.51,5,1,20:19,Friday,9.61
604999,Timothy Morgan,68,09285 Grimes Village Apt. 274,Atlanta,CA,18145,Standard,Yes,Google,iPhone 13,"First purchase: Buy two phones, one on us",21.8,3,3,01:08,Tuesday,38.25
431593,Sherri Krueger,53,68995 Garrett Stream Suite 985,Charlotte,MI,11531,Basic,No,Apple,P40 Pro,Buy a tablet: 30% off on us,10.43,8,6,10:51,Saturday,30.17
707274,Matthew Hayden,68,32665 Nancy Estates Suite 015,Detroit,WA,62032,Premium,Yes,Google,Galaxy S21,"First purchase: Buy two phones, one on us",45.11,1,0,20:34,Thursday,26.06
251836,Erica Wallace DDS,43,130 Jeremy Village Apt. 568,Las Vegas,FL,2314,Standard,Yes,Samsung,Pixel 6,Buy a tablet: 30% off on us,48.58,7,4,23:22,Friday,30.47
208940,David Rose,46,187 Brown Parks Apt. 743,Los Angeles,CA,39115,Premium,Yes,Google,OnePlus 9,Free streaming service for 6 months with any Verizon plan,42.62,4,6,01:12,Friday,0.74
924926,Nathan Smith,38,308 Angela Square Suite 025,Indianapolis,TX,11897,Standard,No,OnePlus,OnePlus 9,"First purchase: Buy two phones, one on us",45.16,9,4,16:35,Saturday,22.46
365517,Brandi Henry,28,2555 Stewart Skyway Apt. 127,Nashville,CA,85775,Basic,Yes,Google,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount",30.87,7,4,00:27,Thursday,9.85
767521,Shannon Russo,57,00842 Schaefer Trafficway,Houston,WA,74134,Standard,Yes,Samsung,iPhone 13,"First purchase: Buy two phones, one on us",44.04,15,3,22:56,Sunday,23.98
721820,Billy Turner,28,7948 Melissa Crossing,Seattle,WA,20956,Standard,No,Apple,Pixel 6,"Buy one accessory, get another 50% off",34.56,12,3,08:51,Sunday,2.05
979090,Mathew Lara,53,39153 Stevenson Rest,Atlanta,NV,54555,Basic,Yes,Huawei,P40 Pro,"First purchase: Buy two phones, one on us",27.8,4,4,12:31,Tuesday,14.07
485777,Catherine Sullivan,66,70673 Lowe Land Apt. 238,Miami,TN,27695,Basic,No,Google,Galaxy S21,20% off Amazon Prime subscription,46.53,14,0,13:27,Wednesday,48.95
724674,Roy Dickson,56,6671 Jennifer Mill Suite 200,Indianapolis,CA,47527,Premium,No,Samsung,Pixel 6,20% off Amazon Prime subscription,32.69,6,3,22:45,Wednesday,4.96
651638,Kevin Bailey,57,1936 Gregory Meadows,Cincinnati,MI,14183,Premium,No,Huawei,Pixel 6,Buy a tablet: 30% off on us,1.98,7,6,23:02,Saturday,26.09
717296,Seth Salinas,52,469 Brown Views Suite 582,Nashville,OH,3445,Basic,No,Huawei,P40 Pro,Free upgrade to the next Verizon plan tier for 3 months,28.12,8,9,16:21,Wednesday,13.95
980729,Scott Williams,51,934 Jackson Island Apt. 435,Denver,FL,30113,Basic,Yes,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us",44.78,13,1,22:43,Friday,40.49
649639,Vanessa Lopez,64,12429 Richard Lodge,Kansas City,CO,93667,Basic,Yes,Huawei,iPhone 13,"First purchase: Buy two phones, one on us",13.21,6,8,23:21,Sunday,42.22
712956,Jon Bowman,41,830 Victoria Cove,Chicago,TX,14562,Standard,Yes,Samsung,iPhone 13,Buy a tablet: 30% off on us,45.6,6,7,09:36,Wednesday,0.07
738873,Brandi Perry,39,115 Amy Meadow Suite 987,Dallas,CA,77602,Standard,Yes,Samsung,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",29.83,9,6,14:48,Friday,36.88
437497,Cheryl Martinez,22,98501 Yang Mews,Seattle,MO,6089,Standard,Yes,Google,Pixel 6,Free upgrade to the next Verizon plan tier for 3 months,9.07,14,3,12:09,Friday,49.07
307869,Tonya Anderson,50,0013 Owens Fork,San Antonio,OH,60154,Basic,No,Google,iPhone 13,Buy a tablet: 30% off on us,41.41,7,8,03:24,Tuesday,31.81
165953,Mr. Alexander Frank,53,8456 Danielle Trail Apt. 196,Houston,TX,11216,Premium,Yes,Google,P40 Pro,"First purchase: Buy two phones, one on us",10.42,18,8,00:54,Wednesday,2.95
943890,Wanda Holder,64,6988 Hunter Ramp,Portland,IL,49520,Basic,Yes,Huawei,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount",27.98,9,3,19:45,Monday,28.27
600328,Christine Higgins,37,35220 Reyes Meadows,Boston,NV,45912,Standard,Yes,Huawei,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount",41.43,5,4,01:00,Monday,4.8
906790,Andrea Arnold,36,9597 Alexis Ramp Suite 107,Los Angeles,DC,13451,Standard,No,OnePlus,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount",16.6,18,9,06:19,Wednesday,2.32
103267,Jeffrey Brown,52,6474 William Ports,Washington,CA,73977,Basic,No,Google,P40 Pro,"First purchase: Buy two phones, one on us",2.1,1,8,12:46,Thursday,45.9
182745,Brianna Houston,69,5598 Phillip Ville Apt. 171,Charlotte,GA,13413,Basic,Yes,Apple,OnePlus 9,Buy a tablet: 30% off on us,27.88,16,7,14:13,Wednesday,25.94
976020,Kathy Tran,60,1077 Lee Pine,Houston,FL,61989,Standard,No,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us",41.4,0,4,03:44,Wednesday,4.48
924945,Rodney Dominguez,34,22553 Valenzuela Roads Apt. 639,Cleveland,OH,16874,Standard,Yes,Apple,iPhone 13,Buy a tablet: 30% off on us,2.36,3,4,18:58,Wednesday,33.04
257164,Dr. Casey Bolton,62,3787 Ricky Expressway Suite 707,Orlando,TX,6519,Standard,Yes,Huawei,Galaxy S21,Buy a tablet: 30% off on us,1.82,7,6,03:15,Friday,21.35
635626,Jeffrey Hernandez,60,50560 Holly Lake,Portland,IN,36169,Basic,No,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us",37.54,9,5,05:10,Tuesday,34.85
231484,Holly Johnson,51,6105 Mcconnell Ferry Suite 119,Fort Worth,FL,51384,Standard,No,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",18.14,0,2,02:27,Monday,42.12
631831,Terry Bell,26,365 Flores Haven Suite 860,San Francisco,MI,88995,Standard,Yes,Samsung,Galaxy S21,Buy a tablet: 30% off on us,19.01,10,3,13:26,Wednesday,29.84
992323,Paul Montoya,43,407 Duarte Mill Suite 328,Columbus,CO,38840,Premium,Yes,Huawei,Galaxy S21,"Buy one accessory, get another 50% off",7.17,15,7,17:59,Tuesday,12.11
160692,Maria Hansen,19,319 Stephenson Spurs Suite 616,San Antonio,FL,73347,Basic,No,Huawei,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",38.03,15,8,16:19,Friday,15.73
320156,Michelle Lewis,26,652 Julie Gardens Apt. 245,San Francisco,TX,97521,Premium,Yes,OnePlus,iPhone 13,Buy a tablet: 30% off on us,36.51,9,8,23:43,Tuesday,3.92
323992,Kimberly Johnson,26,2290 Patterson Mall,Charlotte,GA,45625,Premium,No,Huawei,Pixel 6,Free upgrade to the next Verizon plan tier for 3 months,33.89,11,6,00:39,Saturday,48.67
616771,Austin Marquez,57,7029 Peterson Burg Apt. 895,San Francisco,CO,89077,Standard,Yes,OnePlus,Pixel 6,Buy a tablet: 30% off on us,3.13,16,9,23:20,Tuesday,41.19
930857,James Jackson,34,69124 Margaret Harbor,Tampa,MI,79664,Basic,No,Samsung,iPhone 13,Free upgrade to the next Verizon plan tier for 3 months,5.71,14,4,09:56,Sunday,19.94
663044,Donald Lucas,18,5259 White Stream,Washington,FL,95869,Standard,Yes,OnePlus,P40 Pro,Free upgrade to the next Verizon plan tier for 3 months,38.99,19,7,07:30,Thursday,21.98
643176,Allen Herman,42,90850 Kimberly Coves,San Antonio,MO,69815,Basic,Yes,Huawei,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount",31.74,16,9,16:51,Monday,26.48
791095,Cheyenne Martinez,60,7450 Rebecca Junctions Suite 023,Nashville,IN,32791,Premium,No,Huawei,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount",20.08,1,7,03:33,Saturday,37.01
933727,William Ellis,57,4436 Galloway Hills Suite 363,San Antonio,OH,96451,Basic,Yes,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us",42.05,13,8,04:45,Sunday,12.98
214352,Debbie Kelly,59,442 Williamson Roads,Tampa,TN,15177,Standard,Yes,OnePlus,OnePlus 9,"First purchase: Buy two phones, one on us",11.33,11,4,01:23,Monday,30.88
969474,Kimberly Gutierrez,42,5988 Lisa Center Apt. 383,Houston,TX,5309,Standard,No,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",5.37,11,1,14:00,Tuesday,25.04
185999,Sarah Smith,56,47089 Turner River,Miami,TX,47047,Standard,Yes,Google,P40 Pro,"First purchase: Buy two phones, one on us",35.07,1,8,04:58,Wednesday,44.2
117955,Cameron Kane,52,335 Angela Pass Apt. 216,Houston,OH,72446,Basic,Yes,Huawei,OnePlus 9,Get a $50 gift card with any new phone purchase,38.63,11,4,04:33,Sunday,26.37
924273,Jeffrey Ross,20,927 Hoffman Hill Apt. 997,Detroit,MO,72480,Premium,Yes,Huawei,OnePlus 9,"First purchase: Buy two phones, one on us",20.7,5,4,05:12,Wednesday,34.93
170640,Christopher Wise,67,3211 Petersen Harbors,San Francisco,OH,67465,Premium,No,Google,OnePlus 9,"First purchase: Buy two phones, one on us",26.12,16,4,10:35,Thursday,25.37
296582,Ashley Smith,54,25750 Dennis Port,Detroit,DC,90811,Basic,No,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",10.62,7,8,08:47,Sunday,33.74
844086,George Macias,61,74023 Jeanne Lodge Suite 174,New York,CA,16892,Standard,No,Samsung,Pixel 6,Free upgrade to the next Verizon plan tier for 3 months,44.94,11,0,15:22,Saturday,30.5
500573,Alexandra Cantrell,61,40441 Anthony Centers,Columbus,FL,72825,Premium,Yes,OnePlus,iPhone 13,"First purchase: Buy two phones, one on us",24.87,4,2,13:01,Sunday,14.81
525695,Shelley Conway,68,687 Schneider Mall Suite 543,Tampa,FL,84949,Standard,Yes,OnePlus,Pixel 6,Buy a tablet: 30% off on us,1.86,17,4,04:47,Friday,5.88
161476,Lisa Johnson,47,728 Hernandez Cliffs,Charlotte,OR,37097,Basic,Yes,Google,OnePlus 9,"First purchase: Buy two phones, one on us",5.58,6,0,10:56,Sunday,46.95
406955,Edward Joseph,55,04056 Rachael Canyon Suite 204,San Antonio,IL,39060,Standard,Yes,Huawei,OnePlus 9,"First purchase: Buy two phones, one on us",32.23,8,9,05:35,Thursday,12.64
267280,Julia Reid,51,993 Black Springs Apt. 967,Denver,TX,15318,Premium,No,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us",19.29,12,1,09:42,Saturday,34.75
775510,Carmen Johnson,29,67403 Sara Dam Apt. 378,Cincinnati,OH,33753,Premium,Yes,Huawei,Pixel 6,"First purchase: Buy two phones, one on us",28.3,12,4,10:53,Monday,44.89
695468,Kiara Padilla,36,2408 Hernandez Mills Suite 116,Charlotte,NY,50730,Standard,Yes,Apple,OnePlus 9,Buy a tablet: 30% off on us,15.61,5,7,18:05,Friday,23.2
798646,Brandon Stewart,54,004 John Lock,Minneapolis,TX,40557,Basic,Yes,Huawei,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount",38.79,13,8,20:08,Saturday,29.52
737144,James Mann,61,7992 Mendez Route,Detroit,FL,17448,Standard,No,Samsung,P40 Pro,Buy a tablet: 30% off on us,26.28,19,4,12:12,Saturday,18.73
954882,Troy White,66,0478 Martinez Inlet Apt. 034,Detroit,IL,85434,Basic,Yes,Samsung,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",48.43,19,0,16:11,Saturday,6.32
514568,Regina Sanchez,34,6948 Smith Dale,Atlanta,CA,52344,Standard,Yes,OnePlus,P40 Pro,Buy a tablet: 30% off on us,41.1,8,6,18:34,Tuesday,36.55
286141,Megan English,27,06795 Johnson Plain,Detroit,CA,53368,Premium,Yes,Huawei,Galaxy S21,Buy a tablet: 30% off on us,16.99,8,6,12:50,Wednesday,24.2
998320,Andrew Wilson,66,68198 Gomez Passage,Kansas City,FL,73065,Basic,Yes,OnePlus,Pixel 6,Buy a tablet: 30% off on us,34.46,2,4,14:33,Sunday,11.28
734736,Eduardo Powell,64,1085 Owens Pine Apt. 169,Austin,MN,82444,Basic,Yes,Google,iPhone 13,Buy a tablet: 30% off on us,33.29,11,8,19:45,Tuesday,47.47
638685,Kenneth Salas,29,075 Hayes Hills Apt. 161,Cleveland,FL,75446,Basic,No,Samsung,iPhone 13,"First purchase: Buy two phones, one on us",32.08,5,6,08:47,Monday,37.11
278031,Trevor Nelson,33,99283 Joshua Stream,Austin,OH,30766,Premium,Yes,OnePlus,Pixel 6,Buy a tablet: 30% off on us,5.28,14,3,08:39,Sunday,15.37
219180,Michael Ho,41,36452 Tina Harbors Suite 447,Denver,MA,85489,Standard,Yes,Google,P40 Pro,"First purchase: Buy two phones, one on us",1.88,0,3,09:52,Wednesday,11.06
166234,Natalie Powers,36,59973 Doris Drives,San Antonio,TX,91577,Premium,Yes,OnePlus,OnePlus 9,"First purchase: Buy two phones, one on us",38.2,5,3,21:01,Wednesday,14.79
664242,Angela Ford,25,59134 Lam Way,Tampa,NV,26174,Basic,Yes,Huawei,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount",37.5,13,5,07:42,Friday,21.06
278352,Jessica Nelson,48,519 Mcdowell Light Suite 707,Cleveland,AZ,14239,Standard,Yes,Huawei,Galaxy S21,"First purchase: Buy two phones, one on us",25.51,10,7,16:59,Monday,49.92
179459,Christopher Fisher,38,84665 Thomas Cove,Orlando,NV,7900,Premium,Yes,Huawei,OnePlus 9,Free upgrade to the next Verizon plan tier for 3 months,11.69,7,3,07:03,Monday,22.9
509995,John Delacruz,34,426 Clark Lake Apt. 216,Nashville,TX,24516,Basic,Yes,Huawei,P40 Pro,Buy a tablet: 30% off on us,36.73,13,0,07:13,Saturday,1.81
295004,Christopher Mora,40,98107 Hensley Center Apt. 470,San Antonio,FL,85560,Basic,Yes,Apple,Pixel 6,Buy a tablet: 30% off on us,15.88,4,7,16:32,Thursday,4.12
566152,Michelle Hoffman,54,14433 Hall Unions Apt. 616,Dallas,OH,5089,Premium,Yes,Google,Galaxy S21,"First purchase: Buy two phones, one on us",26.88,7,5,09:21,Thursday,11.11
825256,Hayden Pearson,33,9182 George Pine,Tampa,TX,95485,Premium,Yes,Google,Galaxy S21,"First purchase: Buy two phones, one on us",20.5,2,9,04:38,Saturday,18.81
159163,Michael Howell DDS,23,72671 Nicole Circles Suite 896,Seattle,TX,81952,Premium,No,Huawei,Galaxy S21,"First purchase: Buy two phones, one on us",4.42,9,0,01:58,Saturday,28.39
575853,Felicia Murphy,25,553 Koch Estates,Washington,FL,50795,Basic,No,Apple,OnePlus 9,"First purchase: Buy two phones, one on us",41.45,13,6,20:58,Thursday,6.82
151934,Leslie Olson,42,922 Leon Junction Apt. 050,Cleveland,MO,12891,Premium,No,Huawei,iPhone 13,"First purchase: Buy two phones, one on us",22.73,11,7,21:30,Saturday,45.91
820255,Latasha Bass,35,2280 Johnson Vista Suite 739,Cincinnati,MO,31985,Basic,No,Apple,OnePlus 9,"First purchase: Buy two phones, one on us",40.04,16,5,17:54,Friday,37.2
525523,Andrew Wood,42,5774 Riggs Expressway,Phoenix,TX,94952,Premium,Yes,Huawei,P40 Pro,Buy a tablet: 30% off on us,49.66,17,1,02:48,Sunday,40.98
940530,Jay Nichols,29,365 Taylor Trace Apt. 248,Houston,TX,56969,Basic,No,Samsung,iPhone 13,"First purchase: Buy two phones, one on us",30.49,8,2,22:31,Saturday,38.27
554137,Gary Page,32,699 Santos Harbor Suite 167,Boston,AZ,49294,Basic,No,Samsung,P40 Pro,Buy a tablet: 30% off on us,45.83,16,8,01:03,Tuesday,14.05
105486,Cheryl Holloway,43,45119 Matthew Trail Suite 400,Tampa,GA,47534,Standard,Yes,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",16.96,12,8,12:38,Saturday,11.1
239407,Mr. Dennis Diaz,58,338 Susan Valleys,Las Vegas,TX,77727,Premium,No,Huawei,OnePlus 9,Buy a tablet: 30% off on us,21.38,16,2,07:40,Wednesday,28.84
